STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,YearMonth,monthly_avg_temp
GHM00065432,"WENCHI, GH",2018-11-19,0,80,86,NA,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-21,0,81,NA,72,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-22,0,80,87,72,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-23,0,80,87,72,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-24,0,80,91,NA,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-25,0,80,NA,73,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-26,0,83,88,72,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-27,0,82,92,72,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-28,0,78,91,71,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-29,0,83,93,71,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-11-30,0,83,90,NA,2018-11,82.29787234042553
GHM00065432,"WENCHI, GH",2018-12-01,0,82,88,71,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-02,0,80,NA,72,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-03,0,81,NA,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-04,0,78,NA,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-05,0,83,NA,72,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-06,0,81,92,71,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-07,0,81,91,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-08,0,79,NA,65,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-09,0,79,NA,66,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-10,0,82,92,69,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-11,0,80,90,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-12,0,82,91,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-13,0,84,92,72,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-14,0,83,94,71,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-15,0,80,NA,68,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-16,0,81,94,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-17,0,81,93,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-18,0,81,90,72,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-19,0,82,92,72,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-20,0,80,92,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-21,0,81,94,67,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-22,0,82,91,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-23,0,81,NA,70,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-24,0,79,91,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-25,0,83,91,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-30,0,85,93,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2018-12-31,0,85,93,NA,2018-12,83.1353711790393
GHM00065432,"WENCHI, GH",2019-01-01,0,83,95,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-02,0,82,95,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-03,0,82,94,71,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-04,0,82,NA,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-06,0,81,93,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-08,0,81,NA,71,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-10,0,84,92,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-11,0,85,94,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-12,0,85,NA,73,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-13,0,81,NA,73,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-15,0,84,NA,73,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-16,0,85,95,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-17,0,86,96,75,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-18,0,85,NA,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-19,0,84,92,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-20,0,82,92,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-21,0,80,94,71,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-22,0,85,NA,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-23,0,83,96,67,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-24,0,82,94,71,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-25,0,87,96,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-26,0,86,98,74,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-27,0,82,NA,72,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-28,0,83,95,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-29,0,86,96,73,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-30,0,85,98,73,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-01-31,0,91,95,NA,2019-01,84.152
GHM00065432,"WENCHI, GH",2019-02-01,0,86,96,NA,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-02,0,81,NA,73,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-03,0.08,81,97,NA,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-04,0,83,92,75,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-05,0,82,90,NA,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-06,0,86,95,72,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-07,1.97,87,96,73,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-08,0,83,91,75,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-09,0,85,96,75,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-10,0,81,NA,74,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-11,0,84,96,72,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-12,0,85,95,73,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-13,0,86,95,71,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-14,0,82,94,71,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-16,0,90,NA,72,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-17,0,88,98,75,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-18,0,87,97,NA,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-20,0,85,99,77,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-21,0,88,95,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-22,0,86,99,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-23,0,89,99,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-24,0,86,98,75,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-25,0,87,98,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-26,0,87,97,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-27,0,85,NA,73,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-02-28,0,87,NA,76,2019-02,84.524
GHM00065432,"WENCHI, GH",2019-03-01,0,83,NA,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-02,0,84,96,70,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-03,0,88,99,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-04,0,84,99,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-05,0,85,NA,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-06,0,84,NA,72,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-07,0,87,99,76,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-08,0,83,NA,75,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-09,0,82,NA,72,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-10,0,84,95,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-11,0.94,83,NA,71,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-12,0,85,98,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-13,0,85,99,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-14,0,86,98,76,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-15,0,87,97,77,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-16,0,83,NA,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-18,0,86,97,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-19,0,87,96,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-20,0,85,95,76,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-21,0.71,81,NA,70,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-22,0.01,81,89,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-23,0,88,NA,76,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-24,0,85,NA,75,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-25,0,85,96,76,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-26,0,86,97,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-27,0,85,NA,78,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-28,0,88,98,77,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-29,0,87,98,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-30,0.08,85,97,74,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-03-31,0,84,91,NA,2019-03,84.17518248175182
GHM00065432,"WENCHI, GH",2019-04-01,0.02,86,NA,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-02,0,83,96,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-03,0.43,84,NA,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-04,0,85,96,75,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-05,0.03,81,NA,71,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-06,0,86,97,76,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-07,0,85,94,77,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-08,2.09,80,91,70,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-09,0,83,97,76,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-10,0,83,NA,76,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-11,0,83,90,77,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-12,0,83,96,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-13,0.12,79,NA,72,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-14,0,83,95,76,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-15,0,83,96,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-16,0,85,94,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-17,0.08,82,93,72,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-18,0,81,NA,74,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-19,0,85,92,77,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-20,0,85,NA,68,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-21,0,83,NA,76,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-22,0,83,91,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-23,0,83,97,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-24,0,82,93,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-25,0,82,NA,72,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-26,0,81,NA,NA,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-27,0,81,NA,72,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-28,0,84,94,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-29,0,84,94,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-04-30,1.38,84,90,73,2019-04,83.8581560283688
GHM00065432,"WENCHI, GH",2019-05-01,0.03,82,90,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-02,0.03,83,91,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-03,0,83,93,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-04,0.91,78,83,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-05,0,84,92,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-06,0,85,93,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-07,0,85,92,77,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-08,0,84,NA,75,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-09,0,81,94,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-10,1.1,82,90,71,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-11,0,79,91,74,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-12,0.04,81,91,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-13,0,79,88,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-14,0,81,90,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-15,0,79,NA,73,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-16,1.26,77,88,71,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-17,0,82,92,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-18,0,82,92,75,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-19,0,84,92,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-20,0,77,NA,76,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-21,0,81,103,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-22,0,78,NA,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-23,0,79,88,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-24,0,78,88,72,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-25,0,79,NA,71,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-26,0.63,81,91,NA,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-27,0.55,82,90,75,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-28,0.08,82,89,74,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-29,0,83,NA,74,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-30,0,82,NA,74,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-05-31,0,80,NA,74,2019-05,81.98305084745763
GHM00065432,"WENCHI, GH",2019-06-01,1.02,74,78,72,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-02,0.2,79,NA,71,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-03,0.02,80,88,72,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-04,0,78,NA,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-05,0,80,86,73,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-06,0,81,NA,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-07,1.61,76,NA,69,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-08,0.08,80,NA,70,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-09,0,79,89,68,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-10,0.02,77,79,74,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-14,0,76,80,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-15,0,78,NA,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-18,0,85,90,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-19,0,80,86,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-20,0,82,90,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-23,0,81,87,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-29,0.08,78,84,NA,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-06-30,0,80,88,72,2019-06,79.94672131147541
GHM00065432,"WENCHI, GH",2019-07-01,1.02,80,86,74,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-02,0.59,74,NA,69,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-03,0.02,81,89,74,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-04,0,76,NA,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-05,0.24,76,86,69,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-06,0,80,84,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-07,0,79,86,73,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-08,0,76,82,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-09,0,76,NA,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-10,0,76,80,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-11,0,78,83,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-12,0,78,81,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-13,0,78,85,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-14,0,76,81,71,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-15,0,77,84,71,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-16,0,78,85,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-17,0,81,87,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-18,0,78,85,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-19,0,76,NA,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-20,0,78,84,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-21,0,77,83,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-22,0,77,82,71,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-23,0,78,84,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-24,0,78,81,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-25,0,78,NA,71,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-26,0,75,81,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-27,0,78,84,71,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-28,0,78,NA,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-29,0,77,NA,73,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-30,0,79,NA,NA,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-07-31,0,78,83,72,2019-07,78.69536423841059
GHM00065432,"WENCHI, GH",2019-08-01,0,78,NA,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-02,0,76,81,72,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-03,0.98,75,82,69,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-04,0,76,84,72,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-05,0,77,NA,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-06,0,77,NA,72,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-07,0,76,82,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-08,0,78,83,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-09,0.08,76,79,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-10,0,77,84,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-11,0,78,86,73,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-12,0,77,NA,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-13,0,75,83,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-14,0,78,NA,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-15,0,79,87,73,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-16,0,78,NA,73,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-17,0,78,85,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-18,0,79,NA,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-19,0,76,82,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-20,0,77,83,72,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-21,0,79,83,73,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-22,0,78,86,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-23,0,77,85,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-24,2.4,74,80,70,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-25,0,79,86,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-26,0,77,84,73,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-27,0,77,NA,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-28,0,76,NA,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-29,0,78,85,NA,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-30,0,77,NA,72,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-08-31,0.28,80,NA,71,2019-08,78.0814332247557
GHM00065432,"WENCHI, GH",2019-09-01,0,74,78,72,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-02,0,74,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-03,0.04,78,87,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-04,0,78,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-05,0,78,84,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-06,0,80,86,74,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-07,0,78,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-08,0.12,75,79,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-09,0,76,85,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-10,0.02,77,85,72,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-11,0,78,NA,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-12,0,80,87,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-13,1.34,77,87,72,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-14,0,78,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-15,0.31,77,84,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-16,0,79,87,73,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-17,0,78,NA,73,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-18,0,76,85,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-19,0,74,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-20,0.04,78,NA,73,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-21,0,81,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-22,1.34,78,NA,72,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-23,0.16,75,82,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-24,1.61,76,NA,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-25,0,79,87,72,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-26,0.2,79,NA,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-27,0,78,NA,NA,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-28,0,73,NA,71,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-09-30,0.01,80,NA,73,2019-09,78.87096774193549
GHM00065432,"WENCHI, GH",2019-10-01,0,78,NA,71,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-03,0.87,77,89,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-04,0.71,73,NA,69,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-05,0.35,76,84,71,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-06,0.02,78,88,73,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-07,0,78,NA,71,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-08,0.2,75,80,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-09,0,77,85,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-10,0.01,79,NA,74,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-11,0,78,85,74,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-12,0.12,76,NA,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-13,1.26,77,85,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-14,0,82,89,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-15,0,80,88,NA,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-16,0,79,NA,72,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-17,0,80,NA,73,2019-10,79.3841059602649
GHM00065432,"WENCHI, GH",2019-10-18,0,80,NA,NA,2019-10,79.3841059602649
